case_id,experiment,scenario,dataset,algorithm,value_quantifier,method_variant,reference_group,seed,artificial_low_count,interaction_order,equivalent_mc_paths,feature_subset_count,feature_subset_seed,contribution_threshold,threshold_mode,relative_threshold_factor,effective_contribution_threshold,runtime_seconds,mode,high_group_count,low_group_count,group_checks,triggered_coalition_audits,coalition_evaluation_requests,unique_value_evaluations,actual_value_function_calls,total_marginal_samples,marginal_sample_reduction_vs_mc,request_reduction_vs_mc,known_low_capture_ratio,candidate_low_screening_ratio,reference_case_id,reference_algorithm,all_nmae,all_rmse,spearman,high_nmae,high_rmse,high_recall,high_precision,low_recall,low_precision,tail_total_abs_error,true_high_count,true_low_count,mean_true_high_samples,mean_true_low_samples,low_to_high_sampling_ratio,artificial_reference_low_rate,verified_artificial_low_recall,max_estimated_certified_low_contribution
g2_public_general__public_compatibility__wine__low0__seed23__mc__b100__3bbaf3e83717,g2_public_general,public_compatibility,wine,mc,mutual_information,default,wine_mutual_information_unaltered,23,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,1.885205099999439,,,,,,1300,895,895,1300,0.0,0.0,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.007678151719405755,0.008526808192319815,0.8901098901098901,0.007678151719405755,0.008526808192319815,1.0,1.0,1.0,1.0,0,13,0,100.0,,,,,
g2_public_general__public_compatibility__wine__low0__seed23__mc__b100__a5867942cb75,g2_public_general,public_compatibility,wine,mc,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,23,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.08760029999939434,,,,,,1300,895,895,1300,0.0,0.0,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.0019632123452588534,0.0022287521144361056,1.0,0.0020793060337750196,0.0023682341143288596,1.0,1.0,1.0,1.0,0.0007342160257059679,9,4,100.0,100.0,1.0,,,0.024950997450016034
g2_public_general__public_compatibility__wine__low0__seed23__stratified__b100__139264977f46,g2_public_general,public_compatibility,wine,stratified,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,23,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.07951030000003811,,,,,,1302,915,915,650,0.5,-0.0015384615384614886,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.0025337407332934494,0.0030579875642429504,0.9945054945054945,0.002698556430474073,0.003192756809479193,1.0,1.0,1.0,1.0,0.008651621658548186,9,4,50.0,50.0,1.0,,,0.022092221281652783
g2_public_general__public_compatibility__wine__low0__seed23__stratified__b100__c480225d1719,g2_public_general,public_compatibility,wine,stratified,mutual_information,default,wine_mutual_information_unaltered,23,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,1.626825800000006,,,,,,1302,915,915,650,0.5,-0.0015384615384614886,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.006755509103620752,0.007838087408057432,0.9285714285714286,0.006755509103620752,0.007838087408057432,1.0,1.0,1.0,1.0,0,13,0,50.0,,,,,
g2_public_general__public_compatibility__wine__low0__seed23__tmc__b100__38de2349d99d,g2_public_general,public_compatibility,wine,tmc,mutual_information,default,wine_mutual_information_unaltered,23,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.46186329999909503,,,,,,379,232,232,377,0.71,0.7084615384615385,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.007661568087468111,0.00852856509291751,0.8901098901098901,0.007661568087468111,0.00852856509291751,1.0,1.0,1.0,1.0,0,13,0,29.0,,,,,
g2_public_general__public_compatibility__wine__low0__seed23__tmc__b100__aa3b3559575e,g2_public_general,public_compatibility,wine,tmc,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,23,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.09814030000052298,,,,,,1286,895,895,1284,0.012307692307692353,0.010769230769230753,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.0019590959164847172,0.0022404577855203184,1.0,0.0019704473076269987,0.0022898653458781936,1.0,1.0,1.0,1.0,0.0021390713301729716,9,4,99.77777777777777,96.5,0.9671492204899778,,,0.024941106100455905
g2_public_general__public_compatibility__wine__low0__seed42__antithetic_mc__b100__99272e973807,g2_public_general,public_compatibility,wine,antithetic_mc,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.08086939999884635,,,,,,1300,886,886,1300,0.0,0.0,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.0011399578211893845,0.0014220011031389678,1.0,0.0010305385931695774,0.001316853906775602,1.0,1.0,1.0,1.0,0.0010043645808580429,9,4,100.0,100.0,1.0,,,0.025917086500066876
g2_public_general__public_compatibility__wine__low0__seed42__antithetic_mc__b100__dc8a6b84e066,g2_public_general,public_compatibility,wine,antithetic_mc,mutual_information,default,wine_mutual_information_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,1.8498921999998856,,,,,,1300,886,886,1300,0.0,0.0,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.011459991688613228,0.016289156680305464,0.7527472527472527,0.011459991688613228,0.016289156680305467,1.0,1.0,1.0,1.0,0,13,0,100.0,,,,,
g2_public_general__public_compatibility__wine__low0__seed42__dtg_shapley__b100__5883086cb57a,g2_public_general,public_compatibility,wine,dtg_shapley,mutual_information,default,wine_mutual_information_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,1.8208388000002742,uniform_mc_natural_fallback,13,0,24,1,1306,885,885,1300,0.0,-0.003076923076922977,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.012825983964785015,0.016587200012695008,0.7637362637362637,0.012825983964785011,0.016587200012695008,1.0,1.0,1.0,1.0,0,13,0,100.0,,,,,
g2_public_general__public_compatibility__wine__low0__seed42__dtg_shapley__b100__8c9a75c20132,g2_public_general,public_compatibility,wine,dtg_shapley,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.08441980000134208,uniform_mc_natural_fallback,9,4,24,7,1374,957,957,1300,0.0,-0.055384615384615365,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.0015418161379879185,0.0019468180422301251,0.9945054945054945,0.0014169475227624423,0.001748560153004156,1.0,1.0,1.0,1.0,0.004916371705006056,9,4,100.0,100.0,1.0,,,0.024918109889014356
g2_public_general__public_compatibility__wine__low0__seed42__kernel_shap__b100__06298a959df2,g2_public_general,public_compatibility,wine,kernel_shap,mutual_information,default,wine_mutual_information_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,1.8153542000000016,,,,,,1302,940,940,,,-0.0015384615384614886,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.019117956621016712,0.02320339693917107,0.489010989010989,0.019117956621016716,0.02320339693917107,0.9230769230769231,1.0,1.0,0.0,0,13,0,,,,,,0.034387090847559164
g2_public_general__public_compatibility__wine__low0__seed42__kernel_shap__b100__7076bcda6b79,g2_public_general,public_compatibility,wine,kernel_shap,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.08530210000026273,,,,,,1302,940,940,,,-0.0015384615384614886,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.0018218991795379248,0.0023456976546594017,1.0,0.001915901824986822,0.002583826564017187,1.0,1.0,1.0,1.0,0.001577994015242043,9,4,,,,,,0.0230888620995273
g2_public_general__public_compatibility__wine__low0__seed42__mc__b100__3f69c5712c05,g2_public_general,public_compatibility,wine,mc,mutual_information,default,wine_mutual_information_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,1.8066369000007398,,,,,,1300,874,874,1300,0.0,0.0,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.013371448431322637,0.0157664567359132,0.7802197802197802,0.01337144843132264,0.0157664567359132,1.0,1.0,1.0,1.0,0,13,0,100.0,,,,,
g2_public_general__public_compatibility__wine__low0__seed42__mc__b100__cc55a5262c09,g2_public_general,public_compatibility,wine,mc,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.09121889999914856,,,,,,1300,874,874,1300,0.0,0.0,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.002004841523063485,0.0026496557692823964,0.9945054945054945,0.0015067143453157674,0.0019214460075785988,1.0,1.0,1.0,1.0,0.0061425276557325464,9,4,100.0,100.0,1.0,,,0.025306757984150493
g2_public_general__public_compatibility__wine__low0__seed42__stratified__b100__6c7502594d12,g2_public_general,public_compatibility,wine,stratified,mutual_information,default,wine_mutual_information_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,2.176475800000844,,,,,,1302,903,903,650,0.5,-0.0015384615384614886,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.002724772790291187,0.003426099476995085,0.9835164835164835,0.002724772790291187,0.003426099476995085,1.0,1.0,1.0,1.0,0,13,0,50.0,,,,,
g2_public_general__public_compatibility__wine__low0__seed42__stratified__b100__d474b43522d1,g2_public_general,public_compatibility,wine,stratified,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.07624199999918346,,,,,,1302,903,903,650,0.5,-0.0015384615384614886,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.003112770658362747,0.003736485681006402,0.9835164835164835,0.002527426841146623,0.0031469746546101797,1.0,1.0,1.0,1.0,0.01771917698839611,9,4,50.0,50.0,1.0,,,0.028791524206486584
g2_public_general__public_compatibility__wine__low0__seed42__tmc__b100__661ab14a4177,g2_public_general,public_compatibility,wine,tmc,holdout_naive_bayes,default,wine_holdout_naive_bayes_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.07539580000047863,,,,,,1292,871,871,1290,0.007692307692307665,0.006153846153846176,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__b5da98e5b916,exact,0.002056932385400269,0.002731104176273129,0.9945054945054945,0.0015169433220975875,0.0018876271111812673,1.0,1.0,1.0,1.0,0.007351829945755214,9,4,99.66666666666667,98.25,0.9857859531772575,,,0.02530557413060318
g2_public_general__public_compatibility__wine__low0__seed42__tmc__b100__72114aeeee95,g2_public_general,public_compatibility,wine,tmc,mutual_information,default,wine_mutual_information_unaltered,42,0,0,100,0,11,0.04,relative,0.5,0.038461538461538464,0.3332596000000194,,,,,,381,224,224,379,0.7084615384615385,0.706923076923077,,,g2_public_general__public_compatibility__wine__low0__seed11__exact__b0__7c9f7f3bbb2c,exact,0.013401500551732747,0.015815981666497104,0.7637362637362637,0.013401500551732747,0.015815981666497104,1.0,1.0,1.0,1.0,0,13,0,29.153846153846153,,,,,
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,l1_low_tail_scaling,contextual_tail,synthetic,analytic_reference,dataset_default,default,contextual_tail_low16_order0,11,16,0,0,0,11,0.04,relative,0.5,0.025,0.00017769999976735562,analytic_reference,,,,,0,0,0,,,,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,16,,,,1.0,1.0,0.006250000000000224
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__antithetic_mc__b100__8ca601002a77,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low16_order0,11,16,0,100,0,11,0.04,relative,0.5,0.025,0.013292199999341392,,,,,,2000,1700,1700,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0004200000000000665,0.0011849050594879315,0.6734043006743163,0.0021000000000002614,0.0026495282598984473,1.0,1.0,1.0,1.0,3.191891195797325e-16,4,16,100.0,100.0,1.0,1.0,1.0,0.006250000000000009
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__dtg_shapley__b100__50a8c1ef9ef5,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low16_order0,11,16,0,100,0,11,0.04,relative,0.5,0.025,0.018646200000148383,adaptive_probability_sampling,5,15,24,0,1298,983,983,680,0.6599999999999999,0.352,0.9375,0.9375,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0025624205833467825,0.003082753895021606,0.6502115960341102,0.003089460346389329,0.0033427242526018813,1.0,0.8,0.9375,1.0,0.010577764948429644,4,16,100.0,17.5,0.175,1.0,0.9375,0.012727638540984812
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__kernel_shap__b100__1f2641c22b4c,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low16_order0,11,16,0,100,0,11,0.04,relative,0.5,0.025,0.03318580000086513,,,,,,2002,1773,1773,,,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.002726038419745367,0.0034462862171687914,0.5711585144494159,0.004867254352460219,0.005074328532505027,1.0,1.0,1.0,1.0,0.012664929114022616,4,16,,,,1.0,1.0,0.013575651190385334
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__mc__b100__9a3d4bfc094e,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low16_order0,11,16,0,100,0,11,0.04,relative,0.5,0.025,0.013932700001532794,,,,,,2000,1686,1686,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0010300000000000695,0.0024605893602957546,0.6039159964368113,0.004812500000000292,0.005497101508977559,1.0,1.0,1.0,1.0,0.0005499999999996619,4,16,100.0,100.0,1.0,1.0,1.0,0.006549999999999988
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__stratified__b100__b402afd78832,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low16_order0,11,16,0,100,0,11,0.04,relative,0.5,0.025,0.016436899999462184,,,,,,2002,1676,1676,1000,0.5,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0014997852455962478,0.003184677731722984,0.5869691307663547,0.006910744964914804,0.007111481253326062,1.0,1.0,1.0,1.0,0.0015545113949207573,4,16,50.0,50.0,1.0,1.0,1.0,0.006437457307859487
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__tmc__b100__17970403b3ba,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low16_order0,11,16,0,100,0,11,0.04,relative,0.5,0.025,0.013682499999049469,,,,,,1919,1686,1686,1917,0.04149999999999998,0.04049999999999998,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0012665844884406073,0.002587487105923192,0.666272737924081,0.005061885235591836,0.005744203024651603,1.0,1.0,1.0,1.0,0.00508414882644484,4,16,100.0,94.8125,0.948125,1.0,1.0,0.006163366959321778
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed23__antithetic_mc__b100__d570add34de8,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low16_order0,23,16,0,100,0,11,0.04,relative,0.5,0.025,0.010289699999702862,,,,,,2000,1686,1686,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.00021000000000003714,0.0005924525297439275,0.6365584047303082,0.0010500000000001133,0.001324764129949138,1.0,1.0,1.0,1.0,3.0531133177191805e-16,4,16,100.0,100.0,1.0,1.0,1.0,0.006250000000000007
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed23__dtg_shapley__b100__8529f2e059e1,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low16_order0,23,16,0,100,0,11,0.04,relative,0.5,0.025,0.018275899999935064,adaptive_probability_sampling,20,0,24,3,1266,956,956,672,0.6639999999999999,0.368,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0020138065282894113,0.002384222994874235,0.6511915688524975,0.0019555518204533787,0.002298904100552369,1.0,0.2,0.0,0.0,0.004248669828061186,4,16,100.0,17.0,0.17,1.0,0.0,
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed23__kernel_shap__b100__676aabc654f6,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low16_order0,23,16,0,100,0,11,0.04,relative,0.5,0.025,0.0345603999994637,,,,,,2002,1770,1770,,,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.003725969933302933,0.0046404965162467025,0.6344009797171714,0.004574904949079122,0.005565444593673472,1.0,1.0,1.0,1.0,0.013109568161660479,4,16,,,,1.0,1.0,0.015034772866085563
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed23__mc__b100__fcb9fc85004d,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low16_order0,23,16,0,100,0,11,0.04,relative,0.5,0.025,0.019127000001390115,,,,,,2000,1688,1688,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0007750000000000656,0.0017872290004362459,0.7292646776188044,0.0033000000000002055,0.003981833748413123,1.0,1.0,1.0,1.0,0.0022000000000005487,4,16,100.0,100.0,1.0,1.0,1.0,0.006274999999999997
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed23__stratified__b100__15fd23f45b80,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low16_order0,23,16,0,100,0,11,0.04,relative,0.5,0.025,0.0170285000003787,,,,,,2002,1693,1693,1000,0.5,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0018120643919692573,0.004037687001366095,0.523923666320123,0.00851711224383649,0.009022769538923874,1.0,1.0,1.0,1.0,0.0007593883283063818,4,16,50.0,50.0,1.0,1.0,1.0,0.006574430458753764
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed23__tmc__b100__4de37f0d1cf7,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low16_order0,23,16,0,100,0,11,0.04,relative,0.5,0.025,0.01046669999959704,,,,,,1928,1688,1688,1926,0.03700000000000003,0.03600000000000003,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0011314797124039122,0.0019597999295532242,0.7611721189933863,0.0038486097843030836,0.00427987167784795,1.0,1.0,1.0,1.0,0.007235155110865948,4,16,100.0,95.375,0.95375,1.0,1.0,0.006033485846447349
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed42__antithetic_mc__b100__76127ed1f7c1,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low16_order0,42,16,0,100,0,11,0.04,relative,0.5,0.025,0.010579499999948894,,,,,,2000,1668,1668,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.00048000000000006143,0.001344990706287654,0.6746888773938192,0.002400000000000232,0.003007490648364648,1.0,1.0,1.0,1.0,2.636779683484747e-16,4,16,100.0,100.0,1.0,1.0,1.0,0.0062500000000000125
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed42__dtg_shapley__b100__d345846fa727,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low16_order0,42,16,0,100,0,11,0.04,relative,0.5,0.025,0.018912399998953333,adaptive_probability_sampling,5,15,24,0,1258,949,949,660,0.6699999999999999,0.372,0.9375,0.9375,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0022607371256684215,0.0027629532520051475,0.7450752939357432,0.0045012290976228775,0.004573183031881493,1.0,0.8,0.9375,1.0,0.010998028360737183,4,16,100.0,16.25,0.1625,1.0,0.9375,0.01048261857813702
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed42__kernel_shap__b100__f9adcf178bd4,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low16_order0,42,16,0,100,0,11,0.04,relative,0.5,0.025,0.03385149999849091,,,,,,2002,1772,1772,,,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0036325384575233515,0.00407178177368217,0.6976434449849267,0.0049092529194994725,0.005120491092932885,1.0,1.0,1.0,1.0,0.0016846420952524171,4,16,,,,1.0,1.0,0.012476676692749973
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed42__mc__b100__ff96843b892e,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low16_order0,42,16,0,100,0,11,0.04,relative,0.5,0.025,0.012969399998837616,,,,,,2000,1684,1684,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0013750000000000721,0.003281863037971023,0.7450752939357432,0.0062375000000002845,0.007329776599597149,1.0,1.0,1.0,1.0,0.0025500000000003575,4,16,100.0,100.0,1.0,1.0,1.0,0.0062249999999999936
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed42__stratified__b100__1c3522362337,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low16_order0,42,16,0,100,0,11,0.04,relative,0.5,0.025,0.015388100000564009,,,,,,2002,1678,1678,1000,0.5,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0007129312163730243,0.0017470746928837445,0.6818328286679879,0.0030282730245806584,0.003890647272364909,1.0,1.0,1.0,1.0,0.0015507964975205318,4,16,50.0,50.0,1.0,1.0,1.0,0.00666736997573584
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed42__tmc__b100__0eaac4b95fa0,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low16_order0,42,16,0,100,0,11,0.04,relative,0.5,0.025,0.011087000000770786,,,,,,1922,1684,1684,1920,0.040000000000000036,0.039000000000000035,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0016971830985916027,0.0034607481370392346,0.6818328286679879,0.006486418511066676,0.007663369863937376,1.0,1.0,1.0,1.0,0.007997987927565398,4,16,100.0,95.0,0.95,1.0,1.0,0.006036217303822943
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed67__antithetic_mc__b100__714031aee0f1,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low16_order0,67,16,0,100,0,11,0.04,relative,0.5,0.025,0.01090929999918444,,,,,,2000,1688,1688,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0004800000000000375,0.001344990706287572,0.6891253658258745,0.0024000000000001173,0.003007490648364465,1.0,1.0,1.0,1.0,2.914335439641036e-16,4,16,100.0,100.0,1.0,1.0,1.0,0.006250000000000012
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed67__dtg_shapley__b100__43053e9b3fb6,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low16_order0,67,16,0,100,0,11,0.04,relative,0.5,0.025,0.01825009999993199,adaptive_probability_sampling,5,15,24,0,1266,938,938,664,0.6679999999999999,0.368,0.9375,0.9375,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.002017949292848272,0.002511690246463117,0.666022212351049,0.00324448796304163,0.0035154255943505384,1.0,0.8,0.9375,1.0,0.012977951852166894,4,16,100.0,16.5,0.165,1.0,0.9375,0.00925271889663309
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed67__kernel_shap__b100__c8c62ae1f293,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low16_order0,67,16,0,100,0,11,0.04,relative,0.5,0.025,0.03497160000006261,,,,,,2002,1766,1766,,,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.004091973569195519,0.005433223555739776,0.666022212351049,0.008988227255394162,0.009620051132695134,1.0,1.0,1.0,1.0,0.012557657424241753,4,16,,,,1.0,1.0,0.014515236231372602
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed67__mc__b100__cc5c79f07bfa,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low16_order0,67,16,0,100,0,11,0.04,relative,0.5,0.025,0.012947199998961878,,,,,,2000,1691,1691,2000,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.0007974999999999406,0.0019066823280241682,0.6979058649471828,0.00363124999999977,0.004257952119270288,1.0,1.0,1.0,1.0,0.0011249999999996818,4,16,100.0,100.0,1.0,1.0,1.0,0.006499999999999998
l1_low_tail_scaling__contextual_tail__synthetic__low16__seed67__stratified__b100__835f3dd6e97c,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low16_order0,67,16,0,100,0,11,0.04,relative,0.5,0.025,0.015060499999890453,,,,,,2002,1684,1684,1000,0.5,-0.0009999999999998899,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low16__seed11__analytic_reference__b0__31ff88dc9d9e,analytic_reference,0.000935796634706152,0.002363363092124287,0.7134540613018655,0.004292742798397069,0.005279217099936291,1.0,1.0,1.0,1.0,0.0007699892998758867,4,16,50.0,50.0,1.0,1.0,1.0,0.00646203554119547
