experiment,scenario,dataset,algorithm,value_quantifier,artificial_low_count,interaction_order,equivalent_mc_paths,contribution_threshold,threshold_mode,relative_threshold_factor,effective_contribution_threshold,feature_subset_count,feature_subset_seed,replicates,runtime_seconds_mean,runtime_seconds_std,coalition_evaluation_requests_mean,coalition_evaluation_requests_std,unique_value_evaluations_mean,unique_value_evaluations_std,actual_value_function_calls_mean,actual_value_function_calls_std,total_marginal_samples_mean,total_marginal_samples_std,marginal_sample_reduction_vs_mc_mean,marginal_sample_reduction_vs_mc_std,request_reduction_vs_mc_mean,request_reduction_vs_mc_std,all_nmae_mean,all_nmae_std,all_rmse_mean,all_rmse_std,spearman_mean,spearman_std,high_nmae_mean,high_nmae_std,high_rmse_mean,high_rmse_std,high_recall_mean,high_recall_std,high_precision_mean,high_precision_std,low_recall_mean,low_recall_std,low_precision_mean,low_precision_std,tail_total_abs_error_mean,tail_total_abs_error_std,known_low_capture_ratio_mean,known_low_capture_ratio_std,candidate_low_screening_ratio_mean,candidate_low_screening_ratio_std,artificial_reference_low_rate_mean,artificial_reference_low_rate_std,verified_artificial_low_recall_mean,verified_artificial_low_recall_std,mean_true_high_samples_mean,mean_true_high_samples_std,mean_true_low_samples_mean,mean_true_low_samples_std,low_to_high_sampling_ratio_mean,low_to_high_sampling_ratio_std,max_estimated_certified_low_contribution_mean,max_estimated_certified_low_contribution_std,high_group_count_mean,high_group_count_std,low_group_count_mean,low_group_count_std,group_checks_mean,group_checks_std,triggered_coalition_audits_mean,triggered_coalition_audits_std,focused_selection_rate,adaptive_sampling_rate
structured_text_public,documented_or_natural_low_tail,farm_ads,mc,mutual_information,0,0,100,0.04,relative,0.5,0.005,100,42,1,454.31697839999106,0.0,10000.0,0.0,9826.0,0.0,9826.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.00023598692404915657,0.0,0.0006045652566868271,0.0,0.9879027902790279,0.0,0.0004933641856905082,0.0,0.0010052154881805028,0.0,0.9393939393939394,0.0,0.9393939393939394,0.0,0.9701492537313433,0.0,0.9701492537313433,0.0,0.001235344769663027,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.004962559607676076,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,mc,dataset_default,0,0,100,0.04,relative,0.5,0.01,50,42,1,2.428102400008356,0.0,5000.0,0.0,4785.0,0.0,4785.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.000322684092848538,0.0,0.0008278034919616977,0.0,0.9751260504201681,0.0,0.001518683419400696,0.0,0.0018628319636236092,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.00414818373034212,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.009286542388963533,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,mc,mutual_information,0,0,100,0.04,relative,0.5,0.01,50,42,1,132.99685980001232,0.0,5000.0,0.0,4785.0,0.0,4785.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.00025287445930420165,0.0,0.0005670703188069196,0.0,0.9638895558223289,0.0,0.0002703840738984689,0.0,0.0006536933888194831,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0010409683811041515,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.00943977172544327,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,mc,dataset_default,0,0,100,0.04,relative,0.5,0.005,100,42,1,8.719492399977753,0.0,10000.0,0.0,9826.0,0.0,9826.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.00042443216134798893,0.0,0.001197995697569091,0.0,0.962952295229523,0.0,0.0011690612266395586,0.0,0.001961465373497379,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0017015819442433022,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.00043348221157466605,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.01,50,42,1,753.564805800037,0.0,30000.0,0.0,28021.0,0.0,28021.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.008969935372044243,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.005,100,42,1,47.847508300008485,0.0,60000.0,0.0,58332.0,0.0,58332.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.00040152051486992967,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.005,100,42,1,2703.885698200029,0.0,60000.0,0.0,58332.0,0.0,58332.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.0049104055130043105,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.01,50,42,1,11.444010699982755,0.0,30000.0,0.0,28021.0,0.0,28021.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.009088405197528501,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.005,100,42,1,1.9240308000007644,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.0036437488468443967,0.0,0.007077034520359131,0.0,0.5917625952348217,0.0,0.007895676641815693,0.0,0.011994294895820936,0.0,0.7575757575757576,0.0,0.8928571428571429,0.0,0.9552238805970149,0.0,0.8888888888888888,0.0,0.04431608890937824,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0046634137349391095,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.005,100,42,1,0.3861923999793362,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.010048099283463946,0.0,0.02810200651785153,0.0,0.4250936068150131,0.0,0.025071585240258598,0.0,0.04654379107868731,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.9302325581395349,0.0,0.5014317048051727,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004393550139681498,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.01,50,42,1,1.0153299000230618,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.002549941380133159,0.0,0.005056831285198725,0.0,0.7398570821704626,0.0,0.0028823635617325704,0.0,0.0061246022719790485,0.0,0.96,0.0,0.8,0.0,0.76,0.0,0.95,0.0,0.05312046526960243,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.008861668367022615,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,farm_ads,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.01,50,42,1,0.3654666999937035,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.007070936147834562,0.0,0.02074833369660401,0.0,0.953337914104465,0.0,0.024399310688380388,0.0,0.03629756599359471,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1707951748186629,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.008116417101677088,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.01,50,11,1,71.84811439999612,0.0,4894.0,0.0,4155.0,0.0,4155.0,0.0,3500.0,0.0,0.30000000000000004,0.0,0.021599999999999953,0.0,0.0005127271678954358,0.0,0.0008127351767626909,0.0,0.9766626650660264,0.0,0.0002684785310021094,0.0,0.00036022975750406327,0.0,1.0,0.0,0.72,0.0,0.78125,0.0,1.0,0.0,0.0013938298635456509,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,53.125,0.0,0.53125,0.0,0.004260113624684024,0.0,25.0,0.0,25.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.005,100,11,1,266.1816669999971,0.0,9114.0,0.0,7473.0,0.0,7473.0,0.0,5512.0,0.0,0.4488,0.0,0.08879999999999999,0.0,0.0005240777555744251,0.0,0.0009344811008294546,0.0,0.9568076807680768,0.0,0.0008064342251917543,0.0,0.0014853449983823403,0.0,1.0,0.0,0.6739130434782609,0.0,0.782608695652174,0.0,1.0,0.0,0.002091090106195015,0.0,,0.0,,0.0,,0.0,,0.0,98.51612903225806,0.0,35.6231884057971,0.0,0.36159752474777673,0.0,0.0025827794272373825,0.0,46.0,0.0,54.0,0.0,24.0,0.0,5.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.005,100,11,1,4.41323679999914,0.0,6954.0,0.0,5865.0,0.0,5865.0,0.0,3830.0,0.0,0.617,0.0,0.30479999999999996,0.0,0.0005249782294980983,0.0,0.0009095593080042447,0.0,0.9701650165016502,0.0,0.0007500435131298487,0.0,0.0013062654092216154,0.0,1.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0028465532694580756,0.0,,0.0,,0.0,,0.0,,0.0,99.66666666666667,0.0,18.92105263157895,0.0,0.18984333744059145,0.0,,0.0,100.0,0.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.01,50,11,1,1.2591287000104785,0.0,4098.0,0.0,3248.0,0.0,3248.0,0.0,2200.0,0.0,0.56,0.0,0.18079999999999996,0.0,0.0006848684221149141,0.0,0.0011935857485165786,0.0,0.9790636254501801,0.0,0.0006380475905811483,0.0,0.0009201484121865436,0.0,1.0,0.0,0.8,0.0,0.8823529411764706,0.0,1.0,0.0,0.009167705966474869,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,17.647058823529413,0.0,0.17647058823529413,0.0,0.0034427091797303465,0.0,20.0,0.0,30.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,dataset_default,0,0,100,0.04,relative,0.5,0.005,100,11,1,6.450182500004303,0.0,10000.0,0.0,9827.0,0.0,9827.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0007453915098193361,0.0,0.0028454850561248418,0.0,0.9826222622262226,0.0,0.0027342826812155117,0.0,0.005791859094595063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0031174324989052503,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.004279696655670931,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,mutual_information,0,0,100,0.04,relative,0.5,0.01,50,11,1,79.87504610000178,0.0,5000.0,0.0,4775.0,0.0,4775.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.00035148628008676344,0.0,0.0007912389129601494,0.0,0.9975990396158463,0.0,0.0007758527720148575,0.0,0.0012988633300208229,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0009390648442297866,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.009495199495230224,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,dataset_default,0,0,100,0.04,relative,0.5,0.01,50,11,1,1.8235190999985207,0.0,5000.0,0.0,4775.0,0.0,4775.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.00023548442372405598,0.0,0.0006351747702107854,0.0,0.9994237695078031,0.0,0.0005763577879517847,0.0,0.0010895044692050013,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0011174841394712004,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.008496649903468908,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,mutual_information,0,0,100,0.04,relative,0.5,0.005,100,11,1,298.1660791999893,0.0,10000.0,0.0,9827.0,0.0,9827.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0006879239094502285,0.0,0.0022963382522390866,0.0,0.9963036303630363,0.0,0.0020089626857724753,0.0,0.0041145946672009786,0.0,0.967741935483871,0.0,0.9375,0.0,0.9710144927536232,0.0,0.9852941176470589,0.0,0.0008155110532785947,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.004306823180914017,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.01,50,11,1,8.828586299991002,0.0,30000.0,0.0,28021.0,0.0,28021.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.008682891467628996,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.01,50,11,1,446.0500323000015,0.0,30000.0,0.0,28021.0,0.0,28021.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.00964947596473521,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.005,100,11,1,1673.02192259999,0.0,60000.0,0.0,58331.0,0.0,58331.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.004928605085667222,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.005,100,11,1,36.43129000000772,0.0,60000.0,0.0,58331.0,0.0,58331.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.0042065856090152875,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.005,100,11,1,0.9730421999993268,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.003784953770190827,0.0,0.007389658004993579,0.0,0.7690886613278906,0.0,0.010373047876242655,0.0,0.013023257275954015,0.0,0.8387096774193549,0.0,0.9285714285714286,0.0,0.9710144927536232,0.0,0.9305555555555556,0.0,0.006222906153271271,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004153257609761763,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.01,50,11,1,0.5687649000028614,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.003793604840944633,0.0,0.0062254206854569045,0.0,0.8876663770543233,0.0,0.00763429058978348,0.0,0.009795927065459838,0.0,0.9444444444444444,0.0,0.9444444444444444,0.0,0.96875,0.0,0.96875,0.0,0.01635029689016805,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.009331782213988485,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.005,100,11,1,0.3120041000074707,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,0.0038101626023740905,0.0,0.009940305362367986,0.0,0.7659248718362667,0.0,0.011559730486801175,0.0,0.019662699485153663,0.0,0.875,0.0,0.75,0.0,0.9078947368421053,0.0,0.9583333333333334,0.0,0.08648928068453786,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004998162038367467,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.01,50,11,1,0.23937070000101812,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,0.0038487752072487746,0.0,0.007209450262459736,0.0,0.9845402400589605,0.0,0.008735983769169236,0.0,0.011353106644315094,0.0,1.0,0.0,0.9411764705882353,0.0,0.9705882352941176,0.0,1.0,0.0,0.052422359198539645,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.008157914901779252,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.005,100,23,1,4.801827499992214,0.0,7226.0,0.0,6062.0,0.0,6062.0,0.0,3964.0,0.0,0.6036,0.0,0.27759999999999996,0.0,0.0005385643401625081,0.0,0.0009234313867492872,0.0,0.9737173717371738,0.0,0.0010238013666303714,0.0,0.0018156802593142993,0.0,1.0,0.0,0.38095238095238093,0.0,0.6904761904761905,0.0,1.0,0.0,0.011568671109787543,0.0,,0.0,,0.0,,0.0,,0.0,99.875,0.0,28.166666666666668,0.0,0.28201919065498543,0.0,0.0025089372744876368,0.0,42.0,0.0,58.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.005,100,23,1,284.4006794000161,0.0,9218.0,0.0,7749.0,0.0,7749.0,0.0,5960.0,0.0,0.404,0.0,0.07840000000000003,0.0,0.0005152403101088984,0.0,0.000734997050901913,0.0,0.9611281128112811,0.0,0.0005600858220330172,0.0,0.0009694070624664072,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0034634053729026837,0.0,,0.0,,0.0,,0.0,,0.0,98.72,0.0,46.56,0.0,0.47163695299837927,0.0,,0.0,100.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,mutual_information,0,0,100,0.04,relative,0.5,0.01,50,23,1,61.95324000000255,0.0,4550.0,0.0,3573.0,0.0,3573.0,0.0,2626.0,0.0,0.4748,0.0,0.09040000000000004,0.0,0.0008528247231235778,0.0,0.0011235230116066568,0.0,0.9356542617046819,0.0,0.0008033932774788569,0.0,0.0010383424042851922,0.0,1.0,0.0,0.68,0.0,0.7575757575757576,0.0,1.0,0.0,0.002412493262988466,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,28.060606060606062,0.0,0.28060606060606064,0.0,0.005187432968385958,0.0,25.0,0.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,dtg_shapley,dataset_default,0,0,100,0.04,relative,0.5,0.01,50,23,1,1.3036801999842282,0.0,4278.0,0.0,3440.0,0.0,3440.0,0.0,2290.0,0.0,0.542,0.0,0.14480000000000004,0.0,0.0007527793268112244,0.0,0.0010471504732191264,0.0,0.9151980792316927,0.0,0.0009514320496966578,0.0,0.0012454169641040096,0.0,1.0,0.0,0.7,0.0,0.8333333333333334,0.0,1.0,0.0,0.0012491218632056794,0.0,,0.0,,0.0,,0.0,,0.0,98.28571428571429,0.0,25.38888888888889,0.0,0.2583171834625323,0.0,0.003867869130867208,0.0,20.0,0.0,30.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,mutual_information,0,0,100,0.04,relative,0.5,0.01,50,23,1,80.85391289999825,0.0,5000.0,0.0,4784.0,0.0,4784.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0006590245421835672,0.0,0.001562296179591811,0.0,0.9975030012004802,0.0,0.0017845895452501305,0.0,0.00266874492645619,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0020334776944587324,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.006456772484726412,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,mutual_information,0,0,100,0.04,relative,0.5,0.005,100,23,1,345.6957803000114,0.0,10000.0,0.0,9827.0,0.0,9827.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.00032342602077552624,0.0,0.0007467545621308326,0.0,0.994035403540354,0.0,0.0008689888868930176,0.0,0.0014478154370295949,0.0,0.92,0.0,0.9583333333333334,0.0,0.9866666666666667,0.0,0.9736842105263158,0.0,0.003826845671363127,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.004929663405363291,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,dataset_default,0,0,100,0.04,relative,0.5,0.005,100,23,1,6.648746499995468,0.0,10000.0,0.0,9827.0,0.0,9827.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0002882061563078354,0.0,0.000882058719181071,0.0,0.990939093909391,0.0,0.0011203248777315175,0.0,0.0020731515326415824,0.0,1.0,0.0,0.8888888888888888,0.0,0.9761904761904762,0.0,1.0,0.0,0.003410488187344185,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.00471043095331458,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc,dataset_default,0,0,100,0.04,relative,0.5,0.01,50,23,1,1.890671300003305,0.0,5000.0,0.0,4784.0,0.0,4784.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.000475282502409886,0.0,0.0012981547129697854,0.0,0.9989435774309724,0.0,0.001356227273515141,0.0,0.002369281374444342,0.0,0.9285714285714286,0.0,0.9285714285714286,0.0,0.9722222222222222,0.0,0.9722222222222222,0.0,0.001233697622494534,0.0,,0.0,,0.0,,0.0,,0.0,100.0,0.0,100.0,0.0,1.0,0.0,0.009609647405747528,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.01,50,23,1,487.2182553000166,0.0,30000.0,0.0,28047.0,0.0,28047.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.006624260522597848,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.005,100,23,1,1990.2630042000092,0.0,60000.0,0.0,58330.0,0.0,58330.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.004547025409071908,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.005,100,23,1,37.0759429000027,0.0,60000.0,0.0,58330.0,0.0,58330.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.004452256032063162,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,internet_advertisements,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.01,50,23,1,8.825360899994848,0.0,30000.0,0.0,28047.0,0.0,28047.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.009512480652075923,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
